,roberta_neg,comment,pred_cat
810,0.686963677406311,real feel,material issue
811,0.4789260029792785,purple website picture purple justice soooo impression long sleeve shirt,wrong description
812,0.4789260029792785,top thin warmth,material issue
813,0.4789260029792785,call light weight heavy weight will work fine heavy weight won,material issue
814,0.4789260029792785,height cm weight size,wrong size
815,0.4789260029792785,run small,wrong size
816,0.4789260029792785,top lightweight flattering fit curve well lot easy stretch feel loose husband discovered flattering well amount stretch surprised wearing shirt double admit well lol,material issue
817,0.4789260029792785,hoodie well exactly ad advertised wouldn hesitate,wrong description
818,0.4789260029792785,esta muy hermoso pero era lo esperaba esta demasiado grande,material issue
819,0.4789260029792785,,material issue
820,0.4789260029792785,ve top sweater fromamazon color,wrong description
821,0.4789260029792785,glad sweater exactly wanted wear size medium advice didn fitted wanted loose baggy baggy wrong area big gal longer torso figure baggy clothing doesn hide asset enhances making beach ball sweater color seller alright fit,wrong size
822,0.4789260029792785,definitely follow advice order size skeptical waist size large snug will relax time mind based looser muscular arm sleeve skinny real complaint bottom roll pull time,wrong size
823,0.4789260029792785,cotton polyester spandex fabric,material issue
824,0.4853213131427765,fit size chart color start will,wrong size
825,0.4853213131427765,sweater trendy balloon sleeve smidge large meant oversized medium tucked small better reference lb,wrong size
826,0.4853213131427765,shrink bit washing don care washing clothes work sweater lil heavier side rolled sleeve hot wrist cuff stretched kinda loose solid sweater,material issue
827,0.4853213131427765,fit height weight material comfort best crewneck price range won regret advice don size,material issue
828,0.4853213131427765,length comfort color warmth fit ve long time jacket long time,wrong size
829,0.4853213131427765,picture cotton long fitting hoodie smaller short fitting polyester stretch hoodie stretch purple turn white material cheap compliment tho guess isn bad,wrong description
830,0.4853213131427765,gift fit like lot,material issue
831,0.4853213131427765,month arrive small fabric,material issue
832,0.4853213131427765,material thinner craft project,material issue
833,0.4853213131427765,soooo owned lot hoodies life fell ordered red,material issue
834,0.4853213131427765,top fit well size material will wear top fall winter spring washed time ordered second color,wrong size
835,0.4853213131427765,star wash zipper wear zip bummed,material issue
836,0.4853213131427765,thinner decent lightweight hoodie color definitely vibrant light gray light white mine,wrong color
837,0.5843102335929871,run big opinion started big edge loose wear hoped color material,wrong size
838,0.5843102335929871,time today straight shirt underneath ideal mild texas winter,material issue
839,0.5843102335929871,shorter baggy hip hop music video hood small,wrong size
840,0.5843102335929871,,material issue
841,0.5843102335929871,wanting tunic awhile granddaughter daughter tunic christmas wait,material issue
842,0.5843102335929871,color fabric will layer cold weather lot,material issue
843,0.5843102335929871,hoodie,material issue
844,0.5843102335929871,fabric sizing gift,material issue
845,0.5843102335929871,,material issue
846,0.5843102335929871,bigger size loose,wrong size
847,0.5843102335929871,easy wear top sleeve cuff big pocket,wrong size
848,0.5843102335929871,fit well,wrong size
849,0.5843102335929871,hoodie pleased texture,material issue
850,0.7576456069946289,color pictured brighter easter color pictured,wrong color
851,0.7576456069946289,sweater pictured wear med baggy frame lb baggy hang shoulder bit disappointing,wrong description
852,0.7576456069946289,small woman woman jacket blouse hoodies short sleeve body length men small layer nicely chore coat ordering medium wear heavier work shirt material heavier wt advertised shrinkage,wrong size
853,0.7576456069946289,cheap material cheap price tag worth money vibrant color,material issue
854,0.7576456069946289,hoodie tunic fit compliment going color,material issue
855,0.7576456069946289,hoodie huge ordered correct size told arm wrist sooo large extra arm flattering,wrong size
856,0.7576456069946289,wanted,wrong description
857,0.7576456069946289,girlfriend love fit,material issue
858,0.7576456069946289,item reordered time,material issue
859,0.7576456069946289,wanted thin flattering fit bill large chest month post baby large roomy silky favorite currently,wrong size
860,0.7576456069946289,needed specific reason day time bag packaging partly stuck sleeve shirt hour wasn long hope sized,material issue
861,0.7576456069946289,read review jacket longer length picture reported incorrect image amazon short boxy size large material short size fit fine,wrong size
862,0.7576456069946289,cheap material,material issue
863,0.4835834503173828,sleeve shorter lighter weight shirt,wrong size
864,0.4835834503173828,top small didn oversized product photo definitely ve medium oversized tucked waffle knit style,wrong size
865,0.4835834503173828,update ve worn day winter people complain shrinking expect buying cotton don dry completely dryer people complaining correct cotton check ordered wrong item return mistake pulling item mistake work original review cotton heavy sweatshirt hanes ve ordered year thing color cotton hanes website specification shrink cotton dryer damp wear light jacket cotton static build dry month winter zapped winter couch female pound medium roomy carolina blue reason frequently stock light blue,wrong description
866,0.4835834503173828,embroidery beautifully heavyweight material size small fit snugly waist baggy chest shoulder sleeve plenty long ve week worn ton ve washed held fine inside throw washer protect embroidery,material issue
867,0.4835834503173828,purchased blue army green jacket seller amazon fleece jacket heavy ordered extra large surprisingly large pound purchased jacket seller face book jacket extra large bit small lost pound reason purchasing size seller jacket size price,wrong size
868,0.4835834503173828,wear morning walk heavy bulky size stretch comfort,material issue
869,0.4835834503173828,hoodie complaint better zipper,material issue
870,0.4835834503173828,feel,material issue
871,0.4835834503173828,long recommend,material issue
872,0.4835834503173828,weight thin heavy fabric drape nicely loose ordered large,material issue
873,0.4835834503173828,long casual stretchy,wrong description
874,0.4835834503173828,daughter,material issue
875,0.4835834503173828,shirt expecting light nylon wear package shipped inch half thick read fine print,material issue
876,0.7156134247779846,size,wrong size
877,0.7156134247779846,thin warmer climate size picture worth wait wrap feel cozy stylish,material issue
878,0.7156134247779846,hoodie big wear men lounge house three xl brand navy meaning small husband wear price going husband fit exactly wanted will waistband definitely puckered will hug hip fit properly personally waistband fall straight woman buying mind don expect shrink synthetic edit washed dried low shrinkage wasn noticeable photo aligned left shoulder seam wider shoulder xl three brand basically arm wider st shoulder well guess,wrong size
879,0.7156134247779846,year son wear time,material issue
880,0.7156134247779846,well,material issue
881,0.7156134247779846,hoping thick hoodie thin material thought big thought,material issue
882,0.7156134247779846,thinking buying,material issue
883,0.7156134247779846,couldn happier well well feel year granddaughter wear lot,material issue
884,0.7156134247779846,price wash nicely long length sized happy,material issue
885,0.7156134247779846,light weight,wrong size
886,0.7156134247779846,top wonderful thought ordered thought type fabric compliment day wore knit shirt material shirt skin top tall gal run plenty long service ll packaged,material issue
887,0.7156134247779846,thin material,material issue
888,0.7156134247779846,tie dyed pattern printed fabric cotton weird thick paper feel color photo cant describe inside feel exactly inaide feel kinda starchy,material issue
889,0.6634110808372498,crew neck heavy material received blue ordered green ve returned exchanged war ukraine doesn worthy complaining small issue scheme thing prayer peace ukraine,material issue
890,0.6634110808372498,wore family picture loose fitting flattering tucked front shape definitely recommend,material issue
891,0.6634110808372498,hood bigger year ve worn don remove hoodie string sewn ended ripping hood,material issue
892,0.6634110808372498,,material issue
893,0.6634110808372498,stretchy oversized fitted ordered,wrong size
894,0.6634110808372498,well stretchy fitting hip tight chest sleeve long slight bunch wrist,wrong size
895,0.6634110808372498,wash rate softness comfort wash pilling terrible texture sandpaper literally spend minute shaving fabric wearable problem singular wash bottom hem completely fell apart thinking ll wear thing chucking wearing presumably definitely worth purchase stick better brand future,material issue
896,0.6634110808372498,christmas gift person will,material issue
897,0.6634110808372498,wear jean,material issue
898,0.6634110808372498,cozy casual top fit size pink blue grey feeling top,wrong size
899,0.6634110808372498,decent item cut flattering picture ordered white opaque appeared pic ordered small sizing size,wrong size
900,0.6634110808372498,fleece lining length mid thigh friend mine,material issue
901,0.6634110808372498,color gorgeous shirt size small ordered large sad,wrong size
902,0.7097592353820801,fit size definitely picture,wrong description
903,0.7097592353820801,shoulder top small circle head opening,wrong size
904,0.7097592353820801,wear men medium shirt ordered large big gigantic calling heavyweight thick regular shirt spring fall wouldn wearing jacket winter considering price guess fine,wrong size
905,0.7097592353820801,son wanted medium,wrong size
906,0.7097592353820801,complaint referred friend order jacket,material issue
907,0.7097592353820801,agrassy blue cast photo initial description cotton polyester polyester spandex sound felt cotton white cloth surface dyed impressed color material isn going isn forest light green needed,wrong description
908,0.7097592353820801,big small tight loose solid black color material wearing everyday color product,wrong size
909,0.7097592353820801,ordered large small,wrong size
910,0.7097592353820801,shirt color,wrong color
911,0.7097592353820801,completely black doesn heathered product photo drawstring heavier shirt ll swim cover consider loss,material issue
912,0.7097592353820801,shirt length wear legging long arm arm length material thick regular shirt hot pocket,wrong size
913,0.7097592353820801,best hoodies spring summer night fall long torso long arm absolutely hoodies large ordered extra large looser wash well tt,wrong size
914,0.7097592353820801,color wasn greatest washing fabric ball won wearing longer,material issue
915,0.5321567058563232,thinner normal fleece shoulder seam pointy settle multiple wash,material issue
916,0.5321567058563232,shirt,material issue
917,0.5321567058563232,hoodies shrink fade easy decorate issue price cost amazon compared hanes website shipping faster,material issue
918,0.5321567058563232,fit well,wrong size
919,0.5321567058563232,e exactamente cómo se ve en la foto,material issue
920,0.5321567058563232,color received dark vibrant pictured purple lavender top half darker expecting print dyed fabric keeping shirt color thought issue hair easily woven fabric washing drying,wrong color
921,0.5321567058563232,light affordable size,wrong size
922,0.5321567058563232,big wear lazy day fleece lined downside pouch,material issue
923,0.5321567058563232,woman fleece weight,wrong size
924,0.5321567058563232,reallly pullover pool beach cover doesn warmth purple,material issue
925,0.5321567058563232,fabric shirt heavy tee shirt expecting ivory khaki shirt medium yellow will work purpose expecting,wrong description
926,0.5321567058563232,purple black hoodie lightweight rainy day air conditioning provide layer warmth jacket cooler season stretchy overly stretchy flattering figure athletic wear jogging yoga,material issue
927,0.5321567058563232,description accurate isn normal hoodie cheap shiny material,wrong description
928,0.9312683939933776,waited week receive photo short loose picture suggests learn read review thing,wrong description
929,0.9312683939933776,top literally style caught thread start,material issue
930,0.9312683939933776,don issue bigger head hood couldn head normal guess hood weird point hood kinda hood wear going burn cross,material issue
931,0.9312683939933776,scared ordered bad review don regret planning promise won regret delivered fast thing medium big order small wanted oversized,wrong size
932,0.9312683939933776,sizing target fleece lined shiny zipper color,material issue
933,0.9312683939933776,material scratchy fit well,material issue
934,0.9312683939933776,complain,material issue
935,0.9312683939933776,fit loose small,wrong size
936,0.9312683939933776,color selection,wrong color
937,0.9312683939933776,lb ordered small amount fitted loose place long cover butt legging ve ordered color,wrong size
938,0.9312683939933776,shirt size smaller tunic length shirt hip long wear legging hang dry assume will shrink tumble dried material longer,wrong size
939,0.9312683939933776,lost pound jacket size sleep held well control point jacket,material issue
940,0.9312683939933776,doesn photo weird unflattering fabric weird feel plastic,material issue
941,0.4562242329120636,mix shirt water collared shirt structured making overheated heavy provide extra thickness worn year doesn pill lower cheap wash well hold color simply,material issue
942,0.4562242329120636,top fit length short torso,wrong size
943,0.4562242329120636,bulky weight loose fitting cool fine time price fashioned bulky hoody sum informational hoodies biggest warmest,material issue
944,0.4562242329120636,fit well,wrong size
945,0.4562242329120636,doesn shrink,material issue
946,0.4562242329120636,looked exactly picture picture dramatic color change product shirt dark purple wasn overly happy,wrong description
947,0.4562242329120636,early christmas gift son,material issue
948,0.4562242329120636,size,wrong size
949,0.4562242329120636,,material issue
950,0.4562242329120636,neckline ve order,material issue
951,0.4562242329120636,top amazing size wear medium medium jean ordered large legging sweater don order dressy fall winter staple closet,wrong size
952,0.4562242329120636,exactly wanted nervous buying online read review checked picture medium black plan light af highly recommend hoodie seller,wrong description
953,0.4562242329120636,shirt hoping fault read description better nylon feeling cotton,wrong description
954,0.9224488735198976,ordered medium wanted baggy shoulder big length arm size bigger area,wrong size
955,0.9224488735198976,pound ordered size medium green purplish colored green fit medium color felt size small shirt,wrong size
956,0.9224488735198976,thick weight ordered cuz wanted big hoodie,wrong size
957,0.9224488735198976,,material issue
958,0.9224488735198976,wear work,material issue
959,0.9224488735198976,read review prior selecting size order larger size uncertain stretchy kangaroo pocket,wrong size
960,0.9224488735198976,sizevery,material issue
961,0.9224488735198976,fun gift,material issue
962,0.9224488735198976,color,wrong color
963,0.9224488735198976,lightweight,wrong description
964,0.9224488735198976,material medium weight cover booty legging wear returned looser,material issue
965,0.9224488735198976,stated wouldn time needed day ordering couldn better time wore vest top night hike corn maze itll paring thing layering jacket highly recommend,material issue
966,0.9224488735198976,seam arm seam middle arm shoulder,wrong size
967,0.9204022884368896,,material issue
968,0.9204022884368896,photo deceiving neckline allow shoulder disappointed,wrong description
969,0.9204022884368896,lot negative review wasn cotton polyester description mine review product change worse case scenario wrong return,wrong description
970,0.9204022884368896,kind thin awkward run large kind pregnant,material issue
971,0.9204022884368896,small size,wrong size
972,0.9204022884368896,shirt traditional hoodie thin tshirt prefer layer coat stay hot length fit well size typically size wear medium medium fit well small thing black flower black fabric gray stretched band bottom bum lighter rest shirt reason dock star,wrong size
973,0.9204022884368896,purchased employee jacket,material issue
974,0.9204022884368896,,material issue
975,0.9204022884368896,order bit bigger normal winter short loose ll layer warmth isn thick sweat shirt size play reverse bleach tie dying year med petite tall small snug medium completely large roomy pant small snug medium waist large suggested grateful large shoestring cut small hole front threaded pant drawstring guess ambitious top tighter putting drawstring adding elastic ambitious black heather dark blue poly cotton don bleach cotton drastic warned top left grey black black brown grey blue purple maroon kind color referred cow print galaxy print wear mask glove safety glass working bleach open air space watch youtube video watched xomckenna people mine bathtub left big bathroom time fresh air don stay watch process time check min keeping fan child pet rinsing well washed mine soapy water washing machine cold water extra large load second rinse bleach dried directed don fabric softener don bleach art bamboo pad vinegar mine slept mine cozy,wrong size
976,0.9204022884368896,lightweight flattering loose fitting,material issue
977,0.9204022884368896,pocket fabric,material issue
978,0.9204022884368896,fit color,wrong color
979,0.9204022884368896,don material returning,material issue
980,0.686963677406311,blue green color bright blue price,wrong color
981,0.686963677406311,ll definitely didn picture run small wanted oversized model neck isn cut hang shoulder model plan bandeau cami underneath basically ll going trouble return bell sleeve sizing double size oversized,wrong size
982,0.686963677406311,didn offer woman men size small typically wear woman size small slimmer style,wrong size
983,0.686963677406311,feel price,material issue
984,0.686963677406311,durable stretch tight loose,material issue
985,0.686963677406311,lightweight material heavy wind color medium fit lb,material issue
986,0.686963677406311,husband like,material issue
987,0.686963677406311,daughter like,material issue
988,0.686963677406311,,material issue
989,0.686963677406311,ordered size,wrong size
990,0.686963677406311,picture fabric kind close thickness thin sweater hoodie tshirt thought share case,wrong description
991,0.686963677406311,run small medium ordered large snug extra large fit large,wrong size
992,0.686963677406311,real feel,material issue
993,0.4789260029792785,fuss ball,material issue
994,0.4789260029792785,top puff sleeve color,wrong color
995,0.4789260029792785,ve buying brand year wanted color brand offer purchased brand lighter weight brand job well recommending product,wrong description
996,0.4789260029792785,champion brand comfort fleece take level,material issue
997,0.4789260029792785,ft body shape curvy small size ordered wear,wrong size
998,0.4789260029792785,camo leopard lb medium large sleeve didn wrist underarm hang low long sleeve substitute frumpy hoodie color camo faded shade green grey conventional olive green leopard faded color well black stripe dark grey,wrong color
999,0.4789260029792785,material well,material issue
1000,0.4789260029792785,daughter bff shirt,material issue
1001,0.4789260029792785,hanes product run small ordered navy white small lb wear small wore couple time tight tight putting tight shoulder time ll order medium,wrong size
1002,0.4789260029792785,fit fabric will isn thick material best layering cooler day,material issue
1003,0.4789260029792785,sized ordered color softness thin house don hot cooking cleaning worn time purchase holding well,material issue
1004,0.4789260029792785,lb large product tall person long fitting bottom waist sleeve short boxy hug shape smaller waist bust thick thin thin material spring day,wrong size
1005,0.4789260029792785,cotton polyester spandex fabric,material issue
1006,0.4853213131427765,don will order clothing amazon,wrong size
1007,0.4853213131427765,shirt color recommend,wrong color
1008,0.4853213131427765,white hoodie thick heavy bring comfort cold weather feel will christmas gift excited son hard find store pick hope packaged nicely recommend definitely thin,material issue
1009,0.4853213131427765,champion logo chest kind disappointing cozy crew neck,wrong description
1010,0.4853213131427765,gift friend color,wrong color
1011,0.4853213131427765,ve worn don will wear,material issue
1012,0.4853213131427765,material fit well worth,material issue
1013,0.4853213131427765,small happy felt best happy def order assume stuff run small,wrong size
1014,0.4853213131427765,arrived armpit stitched removed bag looked washed dried removed dyer armpit totally unstitched received item amazon appear second hanes ecosmart shirt neck looser fitting lighter weight pastel yellow star hanes unhappy,material issue
1015,0.4853213131427765,top better person layered white tank top wore legging uggs outfit pleased,material issue
1016,0.4853213131427765,,material issue
1017,0.4853213131427765,throw wear,material issue
1018,0.4853213131427765,thinner decent lightweight hoodie color definitely vibrant light gray light white mine,wrong color
1019,0.5843102335929871,thin don recommend buying plan wearing winter,material issue
1020,0.5843102335929871,skeptical ordering clothes online fit material iyhunijng ordering color,material issue
1021,0.5843102335929871,wanted large sized boyfriend style hoping big hoodie fabric feel stiff wash time soften haven enjoyed ll,wrong size
1022,0.5843102335929871,dislike,material issue
1023,0.5843102335929871,fit size,wrong size
1024,0.5843102335929871,softness material weigh lb ordered safe side sized wanted tighter length top longer side thin ll wear breezy day wind top thing didn wrist band looser side stretched day ll buying color extremely,wrong size
1025,0.5843102335929871,amazing solid color,wrong color
1026,0.5843102335929871,christmas gift,material issue
1027,0.5843102335929871,simple black top,material issue
1028,0.5843102335929871,brighter thought,material issue
1029,0.5843102335929871,order size larger wear med wanted roomy vand medium oversized large ft husband keeping,wrong size
1030,0.5843102335929871,thermal hoodies color thin hoodies icky cheap material cheap silver metal zipper don recommend,material issue
1031,0.5843102335929871,hoodie pleased texture,material issue
1032,0.7576456069946289,sweat shirt size ordered looser order size,wrong size
1033,0.7576456069946289,top ve recommend top compliment ll receive wearing absolutely,material issue
1034,0.7576456069946289,year son teen hoodie hoodie heavier material well price point definitely recommend men woman black lot color son wear black lol luck,material issue
1035,0.7576456069946289,don lot experience knowledge powerblend champion sweater sweater felt thinner arm inch long kind style tall lanky figure petite size decent crewneck buck fall weather,wrong size
1036,0.7576456069946289,small sister,wrong size
1037,0.7576456069946289,baggy relaxed color faded wash material synthetic hoping cotton feel type material thinner ve worn washed return,material issue
1038,0.7576456069946289,todo muy bien,material issue
1039,0.7576456069946289,shirt fit,material issue
1040,0.7576456069946289,hanes sweatshirt length changed material inside eco smart warmer prefer french terry pill easily sweater shaver price bad inside cushiony hard find word best describes bad wash live northeast sweatshirt time year,material issue
1041,0.7576456069946289,top shape tapering side waist doesn stay place side seam high front dramatically lower neck low slutty seamstress drunk created year size model,material issue
1042,0.7576456069946289,pleasantly surprised favorite extra layer time jacket sweater,material issue
1043,0.7576456069946289,luckily ordered size thin better lined inside cool night,wrong size
1044,0.7576456069946289,cheap material,material issue
1045,0.9651365876197816,ordered white picture bone color stark white keeping,wrong color
1046,0.9651365876197816,thinking ordering color chose coffee,material issue
1047,0.9651365876197816,thick heavy hoodie walmart russell year ago find claimed basic material hold light price fine ll warmer thicker heavier standard aint,material issue
1048,0.9651365876197816,male wear medium size shirt comment ordered small fit chest waist loose arm excellent price point,wrong size
1049,0.9651365876197816,ordered christmas weren size smaller recipient wanted,wrong size
1050,0.9651365876197816,color stretched alot cuff baggy,material issue
1051,0.9651365876197816,gift brother wanted,material issue
1052,0.9651365876197816,size bigger small hoodie lot compliment,wrong size
1053,0.9651365876197816,purple color simple pull,wrong color
1054,0.9651365876197816,didn cheap material course return cheap cheap,material issue
1055,0.9651365876197816,embarrassed size order lb medium experimented small large large fine lounging small fine belly real heavy light style green stripe arm favorite,wrong size
1056,0.9651365876197816,thin cotton view london jacket will thicker color strong,material issue
1057,0.9651365876197816,disappointed thin weird feel fabric color pictured recommend,material issue
1058,0.9431402087211608,photo darker rust red color bright reddish orange,wrong color
1059,0.9431402087211608,lb medium looser big fabric mocha color muted tone purple undertone order tt loose size fitted,wrong size
1060,0.9431402087211608,regret buying product complaint,material issue
1061,0.9431402087211608,highly recommended,material issue
1062,0.9431402087211608,stylish rich red,material issue
1063,0.9431402087211608,wife concerned told house happy looked,material issue
1064,0.9431402087211608,excellent material,material issue
1065,0.9431402087211608,sooo cozy large couldve medium wouldve fine,wrong size
1066,0.9431402087211608,,material issue
1067,0.9431402087211608,material deepv neck,material issue
1068,0.9431402087211608,shirt small hoping longer looser lose softeness washing disappointing purchase order size,wrong size
1069,0.9431402087211608,favorite hoodie doesn pill wash hoodie,material issue
1070,0.9431402087211608,material shiny awful feeling material regular material weird fan shiny sweatshirt recommend item pictured,material issue
1071,0.8308582305908203,shirt color fit well hold wash,material issue
1072,0.8308582305908203,start obsessed olive green color shirt spot lb purchased small tt thing shirt loose ribbed texture sleeve burnt orange color review pic,wrong description
1073,0.8308582305908203,ve unsatisfactory hanes product neck tighter won sag time star labelled heavyweight call medium weight,wrong size
1074,0.8308582305908203,,material issue
1075,0.8308582305908203,winter walk college class daughter love,material issue
1076,0.8308582305908203,sad purchased rainbow color gift looked amazing stretchy spandex material printed pattern,material issue
1077,0.8308582305908203,,material issue
1078,0.8308582305908203,purchased best friend christmas love fit,material issue
1079,0.8308582305908203,will order,wrong size
1080,0.8308582305908203,don isn fitting prefer,material issue
1081,0.8308582305908203,tradition cotton knit fabric tunic top lycra thin requires camisole long sleeved shirt long length pocket cover derriere cold wash delicate dry worked will shrink ordered size larger allow shrinkage well packaged arrived time dressy casual top loungewear,material issue
1082,0.8308582305908203,decent hoody fit tad small side fitted bottom doesn expand curve flattering zipped handle order size case,wrong size
1083,0.8308582305908203,thing shirt color material terrible slick plasticky feeling material worth money,material issue
1084,0.5135757923126221,described picture justice actual item cheap feeling resemble cheap silk king sleeve stretchy tshirt clingy run small sleeve bc stretch small wear large size small,wrong size
1085,0.5135757923126221,color well expecting shoulder large round neck shoulder,wrong description
1086,0.5135757923126221,shrinkage hoodie washing baggy prior wash definitely smaller size size wash size feel color realizing will pas teenage boy,wrong size
1087,0.5135757923126221,sweat shirt recommend thing watch size large medium large fit extra large,wrong size
1088,0.5135757923126221,jacket easy wash,material issue
1089,0.5135757923126221,received mine today purple ombre isn picture regular purple pullover stretchy ordered thought bit longer cover butt,wrong description
1090,0.5135757923126221,,material issue
1091,0.5135757923126221,fit,wrong size
1092,0.5135757923126221,,material issue
1093,0.5135757923126221,didnt material cheap large,material issue
1094,0.5135757923126221,shirt smaller size will return process,wrong size
1095,0.5135757923126221,wear medium ordered large review read large smaller medium returned extra large contemplating ordering large received irregular large,wrong size
1096,0.5135757923126221,wanted hoodie arrived cheap scratchy waffle nylon polyester material picture don bother bag returned,wrong description
1097,0.6529863476753235,lighter,material issue
1098,0.6529863476753235,wore family photo help cover awkward postpartum body shape thin wear tank top,wrong description
1099,0.6529863476753235,hoodie cotton touch fit arm extra material waist,material issue
1100,0.6529863476753235,reviewing girl biased crewneck thing don broad shoulder kinda football player lol alright doesn feel cheap beat price lb size medium fit,material issue
1101,0.6529863476753235,wearing gym clothes dress legging crop top shoe,material issue
1102,0.6529863476753235,fit medium large comfortably knee god damn worth,wrong size
1103,0.6529863476753235,jacket ft husband didn cost arm leg,wrong size
1104,0.6529863476753235,granddaughter,material issue
1105,0.6529863476753235,bit tighter sleeve area sleeve won push well,wrong size
1106,0.6529863476753235,thin,material issue
1107,0.6529863476753235,sweater shirt thing fit picture brunette model blonde brand blonde model picture literally favorite sweater disappointed entirely material material thick shirt thin nervous wash washing warning tag fit,wrong description
1108,0.6529863476753235,sweatshirt slim size medium athletic build long avoid riding thin thermal shirt spring temp ended buying color picture consistent delivered product,wrong description
1109,0.6529863476753235,fabric big ordered small returned hoodie,wrong size
1110,0.6463042497634888,slim built tight chest curve,wrong size
1111,0.6463042497634888,sweater thick wonderful color layered price,material issue
1112,0.6463042497634888,item better,material issue
1113,0.6463042497634888,color,wrong color
1114,0.6463042497634888,jacket size color large waiting time beautiful jacket inside outfit jean,wrong size
1115,0.6463042497634888,big size exchanged smaller size didn hassle wait,wrong size
1116,0.6463042497634888,,material issue
1117,0.6463042497634888,best friend,material issue
1118,0.6463042497634888,price color ordered medium kinda big size small better winter hit wear wear turtleneck underneath inside kinda thin thin brand columbia carhartt donated year ago happy ordered wear year round,wrong size
1119,0.6463042497634888,,material issue
1120,0.6463042497634888,badly sewn top flimsy material will wear,material issue
1121,0.6463042497634888,light jacket wear time week,material issue
1122,0.6463042497634888,traditional cotton hoodie thin waffled silky drapey material dont expect blouse hoodie,material issue
1123,0.9534881114959716,late smelt horrible arrived size order thinking oversized fit color material,wrong size
1124,0.9534881114959716,item exactly described worn multiple time stand well washing drying,material issue
1125,0.9534881114959716,sweater thickness purchased daughter fit,wrong size
1126,0.9534881114959716,logo printed,material issue
1127,0.9534881114959716,sweat jacket fit washed well,material issue
1128,0.9534881114959716,light weight hood long,wrong size
1129,0.9534881114959716,live fl hoodie working coldest day,material issue
1130,0.9534881114959716,small,wrong size
1131,0.9534881114959716,grand daughter,material issue
1132,0.9534881114959716,wife love lounging house shirt,material issue
1133,0.9534881114959716,fall,material issue
1134,0.9534881114959716,bad material thin long stitching hadn washed worn request refund imma street,material issue
1135,0.9534881114959716,terrible cheaply wouldn year,material issue
1136,0.9401756525039672,product expecting heavy sweatshirt will disappointed light hold layer light daylight spite fact feel skin fact,material issue
1137,0.9401756525039672,sleeve shirt materiel snag easily,material issue
1138,0.9401756525039672,fave hoodie,material issue
1139,0.9401756525039672,ordered big fit,wrong size
1140,0.9401756525039672,,material issue
1141,0.9401756525039672,ordered mulgreen color size small top color appears gray model definitely blue bottom color brighter teal blue color thought bottom green color model called mulgreen definitely green shirt color expecting,wrong color
1142,0.9401756525039672,,material issue
1143,0.9401756525039672,yr daughter birthday fit material,material issue
1144,0.9401756525039672,ordered fit ve problem brand disappointed oct return packaging trial,wrong size
1145,0.9401756525039672,lot looser picture returned,wrong description
1146,0.9401756525039672,,material issue
1147,0.9401756525039672,thin doesn well,material issue
1148,0.9401756525039672,stitching defect chest cotton material sweatshirt big flattering will returning,material issue
1149,0.9082028865814208,loose fitting will purchase color,wrong description
1150,0.9082028865814208,color beautiful fabric,material issue
1151,0.9082028865814208,ordered feel didn tight hoodie turned baggy sizing large size thin side thick thought heavyweight main issue ignore sizing,wrong size
1152,0.9082028865814208,product brand time associated brand disappointed sticking thread ugly seam height cm ordered size size problem size sleeve cm long clothes orangutan size long arm centimeter reebok adidas nike size learn moment wake will order brand,wrong size
1153,0.9082028865814208,product,material issue
1154,0.9082028865814208,absolutely hoodia definitely,material issue
1155,0.9082028865814208,warmth confort,material issue
1156,0.9082028865814208,hoodie loose fitting worried reading review exceeded expectation,material issue
1157,0.9082028865814208,color fabric,wrong color
1158,0.9082028865814208,small cut short length returning,wrong size
1159,0.9082028865814208,item run small fabric rough attractive,wrong size
1160,0.9082028865814208,hoodie top thick underlayer,wrong description
1161,0.9082028865814208,poor returned purchased teen daughter wasn,material issue
1162,0.9613580107688904,three color large lb dd bigger hip fit sloppy sweater cuff thicker rest arm,wrong size
1163,0.9613580107688904,waffle knit fabric loose shirt thick material wear camisole underneath shirt sweater shaping smoothing purpose balloon sleeve touch add interest basic design canvas showcase necklace ordered color taupe cranberry,material issue
1164,0.9613580107688904,roomy shrink bit dryer fit well oversized,wrong size
1165,0.9613580107688904,,material issue
1166,0.9613580107688904,feel hoodie ombré purple hoodie basically color purple fit keeping aware dark light color,wrong color
1167,0.9613580107688904,material couldn better,material issue
1168,0.9613580107688904,color functionable,wrong color
1169,0.9613580107688904,,material issue
1170,0.9613580107688904,top material small order size hope,wrong size
1171,0.9613580107688904,ended returning irealized price felt bit large beautiful piece call seater material,material issue
1172,0.9613580107688904,flattering well medium small ordered red green month ago ve held well wash waffle knit hold laundry smell day,material issue
1173,0.9613580107688904,disappointed hemming bottom sweater sleeve loose gentle wear poor disappointing,material issue
1174,0.7056682109832764,size larger looked picture happy,wrong size
1175,0.7056682109832764,absolutely shirt wore time yesterday snag literally wore hour ve clothing snag,material issue
1176,0.7056682109832764,alright thin exactly softer champion hoodies,material issue
1177,0.7056682109832764,boyfriend,material issue
1178,0.7056682109832764,wash well,material issue
1179,0.7056682109832764,cozy,material issue
1180,0.7056682109832764,jacket fit well,material issue
1181,0.7056682109832764,run smaller,wrong size
1182,0.7056682109832764,,material issue
1183,0.7056682109832764,fabric beautifully constructed exception drawstring bit long purchase color,material issue
1184,0.7056682109832764,top thick indoors wouldn wear shovel freezing weather nh,material issue
1185,0.7056682109832764,stretchy order large large fit shirt thin real cold weather breezy day,wrong size
